trial_id,experiment,table_metric,setting,metric,algorithm,value,experiment_id,scenario,environment_id,master_seed,deployment_seed,energy_seed,demand_seed,mobility_seed,efficiency_seed,scenario_seed,algorithm_seed
0,fig18_burst,R_out_burst,fig18_burst,R_out_burst,MC3,2.20681059037,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig18_burst,R_out_burst,fig18_burst,R_out_burst,SCOPE,2.13472701895,fig18_burst,Burst,fig18_burst-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M0,Rout_M3,fig19_mobility_energy_M0,Rout_M3,CAERM,5.95440035962,fig19_mobility_energy_M0,M0,fig19_mobility_energy_M0-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M0,Rout_M3,fig19_mobility_energy_M0,Rout_M3,Dist-Greedy,6.95735920675,fig19_mobility_energy_M0,M0,fig19_mobility_energy_M0-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M0,Rout_M3,fig19_mobility_energy_M0,Rout_M3,MC3,2.98568516607,fig19_mobility_energy_M0,M0,fig19_mobility_energy_M0-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M0,Rout_M3,fig19_mobility_energy_M0,Rout_M3,SCOPE,3.12460670737,fig19_mobility_energy_M0,M0,fig19_mobility_energy_M0-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Cavg,fig19_mobility_energy_M3,Cavg,CAERM,0,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Cavg,fig19_mobility_energy_M3,Cavg,Dist-Greedy,0,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Cavg,fig19_mobility_energy_M3,Cavg,MC3,0,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Cavg,fig19_mobility_energy_M3,Cavg,SCOPE,0,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rcov_M3,fig19_mobility_energy_M3,Rcov_M3,CAERM,90.3148755235,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rcov_M3,fig19_mobility_energy_M3,Rcov_M3,Dist-Greedy,89.6498997211,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rcov_M3,fig19_mobility_energy_M3,Rcov_M3,MC3,90.3280378428,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rcov_M3,fig19_mobility_energy_M3,Rcov_M3,SCOPE,90.4033917247,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rout_M3,fig19_mobility_energy_M3,Rout_M3,CAERM,14.6389995837,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rout_M3,fig19_mobility_energy_M3,Rout_M3,Dist-Greedy,15.5350357539,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rout_M3,fig19_mobility_energy_M3,Rout_M3,MC3,13.4273340811,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_M3,Rout_M3,fig19_mobility_energy_M3,Rout_M3,SCOPE,13.5042280076,fig19_mobility_energy_M3,M3,fig19_mobility_energy_M3-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_delta,Delta_Rout,M0-M3 paired mobility-energy outage stress,Delta_Rout,CAERM,8.68459922408,fig19_mobility_energy_delta,M0-M3,fig19_mobility_energy_delta-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_delta,Delta_Rout,M0-M3 paired mobility-energy outage stress,Delta_Rout,Dist-Greedy,8.57767654715,fig19_mobility_energy_delta,M0-M3,fig19_mobility_energy_delta-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_delta,Delta_Rout,M0-M3 paired mobility-energy outage stress,Delta_Rout,MC3,10.441648915,fig19_mobility_energy_delta,M0-M3,fig19_mobility_energy_delta-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
0,fig19_mobility_energy_delta,Delta_Rout,M0-M3 paired mobility-energy outage stress,Delta_Rout,SCOPE,10.3796213002,fig19_mobility_energy_delta,M0-M3,fig19_mobility_energy_delta-trial-0,2026062300,2026062301,2026062302,2026062303,2026062304,2026062305,2026062306,2026062307
1,fig09_default,Average coverage-quality ratio (Cavg),"Default, N=500, K=5, T=2000s",Cavg,CAERM,0.724351643842,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average coverage-quality ratio (Cavg),"Default, N=500, K=5, T=2000s",Cavg,Dist-Greedy,0.558927591147,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average coverage-quality ratio (Cavg),"Default, N=500, K=5, T=2000s",Cavg,MC3,0.851239772594,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average coverage-quality ratio (Cavg),"Default, N=500, K=5, T=2000s",Cavg,SCOPE,0.916318955204,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Dead-node ratio (%),"Default charger setting, K=5",Davg,CAERM,22.2098260771,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Dead-node ratio (%),"Default charger setting, K=5",Davg,Dist-Greedy,33.6160480389,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Dead-node ratio (%),"Default charger setting, K=5",Davg,MC3,11.123073318,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Dead-node ratio (%),"Default charger setting, K=5",Davg,SCOPE,5.64414596054,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average charging latency (s),"Default charger setting, K=5",Lavg,CAERM,86.1704264893,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average charging latency (s),"Default charger setting, K=5",Lavg,Dist-Greedy,83.9100860619,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average charging latency (s),"Default charger setting, K=5",Lavg,MC3,40.7191868564,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_default,Average charging latency (s),"Default charger setting, K=5",Lavg,SCOPE,68.9525729375,fig09_default,S0,fig09_default-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_efficiency_N600,Travel-normalized charging efficiency,"Dense network, N=600",eta_travel,CAERM,0.430171273684,fig09_efficiency_N600,S0,fig09_efficiency_N600-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_efficiency_N600,Travel-normalized charging efficiency,"Dense network, N=600",eta_travel,Dist-Greedy,0.467415163473,fig09_efficiency_N600,S0,fig09_efficiency_N600-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig09_efficiency_N600,Travel-normalized charging efficiency,"Dense network, N=600",eta_travel,MC3,0.535075287673,fig09_efficiency_N600,S0,fig09_efficiency_N600-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
